Diff 1,Diff 2,Mean Difference,T-Statistic,p-value,Reaction Preference,adj p-value,Significance
Fuc(a1-3/4),GlcNAc(b1-2),-36.175438596491226,-9.036583282599517,1.0373019870020998e-12,forward,5.842450897379474e-12,***
Fuc(a1-3/4),GlcNAc(b1-2/4),-14.5,-2.3059290935802688,0.023483779481080606,forward,0.03944862956690295,*
Fuc(a1-3/4),GlcNAc(b1-2/6),21.696428571428573,4.182887813922787,6.712290292818144e-05,reverse,0.00017852827653814924,***
Fuc(a1-3/4),GlcNAc(b1-3),0.7298230535000001,2.0295840094855047,0.044927649201195,reverse,0.06747956723159876,n.s.
Fuc(a1-3/4),GlcNAc(b1-3/6),1.5,1.244252843120995,0.3394484293373846,reverse,0.3892477498090368,n.s.
Fuc(a1-3/4),GlcNAc(b1-4),4.325842696629213,1.1308178503108721,0.2597686724204221,reverse,0.31188527127592997,n.s.
Fuc(a1-3/4),GlcNAc(b1-6),-0.7669193455241934,-1.1201308455032342,0.26468048154066115,forward,0.31678945134397885,n.s.
Fuc(a1-3/4),HexNAc(?1-3),-2.5199999999999996,-1.1412182083982254,0.31355095190628357,forward,0.3655445822543356,n.s.
Fuc(a1-3/4),HexNAc(?1-4),0.3,3.3541019662496847,0.02846020325433834,reverse,0.04560777341594805,*
Fuc(a1-3/4),HexNAc(?1-?),-1.1185185185185185,-1.090804002677585,0.2827307085892436,forward,0.3331872658144009,n.s.
Fuc(a1-3/4),Man(a1-3/6),-12.000000000000002,-0.8086927433651916,0.4491531455629364,forward,0.4943265941109329,n.s.
Fuc(a1-3/4),Man(a1-6),-37.625,-3.8472933855348233,0.006314548867046118,forward,0.012339143959585016,*
Fuc(a1-3/4),Neu5Ac(a2-3),1.806534639692,1.4371871727791192,0.1512966904743809,reverse,0.1947022289634202,n.s.
Fuc(a1-3/4),Neu5Ac(a2-3/6),1.9750502125833334,2.5150798659050904,0.028725795467920295,reverse,0.0458415819342228,*
Fuc(a1-3/4),Neu5Ac(a2-6),8.876982758620692,2.6413885383273916,0.0088229734611262,reverse,0.016564700174565364,*
Fuc(a1-3/4),OS,1.5599181745384616,1.9325342809945525,0.07712188820439474,reverse,0.108196641693345,n.s.
Fuc(a1-4),Gal(a1-3),-0.9869540815,-1.4185408057342415,0.390910152450754,forward,0.44164775335881645,n.s.
Fuc(a1-4),Gal(b1-3),-6.135183498548781,-10.386684339826141,3.5350428291026046e-21,forward,3.7608927876286045e-20,***
Fuc(a1-4),Gal(b1-4),-1.3369547409722218,-2.0534680102903495,0.04755870200310412,forward,0.07060070878755378,n.s.
Fuc(a1-4),Gal(b1-?),-0.24456915816666666,-2.661052016952249,0.022145060809779432,forward,0.03752901898294479,*
Fuc(a1-4),GalNAc(a1-3),-0.44918221019999993,-2.3902021622857665,0.02401355363399972,forward,0.04016240629616547,*
Fuc(a1-4),GlcNAc(b1-3),0.4258667105833333,6.16121490800482,2.7607389518994076e-06,reverse,8.391769988710104e-06,***
Fuc(a1-4),GlcNAc(b1-6),2.602905222612069,8.717897509530927,2.4876272618124656e-14,reverse,1.6715109496038147e-13,***
Fuc(a1-4),Neu5Ac(a2-3),2.1807154079999997,3.7111281551835438,0.0010032790634628764,reverse,0.0022603287135663625,**
Fuc(a1-4),Neu5Ac(a2-6),-0.618,-2.9271681479779303,0.00864621821595137,forward,0.016312815648814656,*
Fuc(a1-6),Fuc(a1-6),0.07144254325367971,3.466174963380113,0.0005338467997058241,reverse,0.0012467275871178697,**
Fuc(a1-6),Gal(a1-3),0.873648031397436,2.8904813829063065,0.004419521039647223,reverse,0.008908823990446771,**
Fuc(a1-6),Gal(b1-3/4),33.28395061728395,8.038277181003892,3.680737587482881e-13,reverse,2.23765475556499e-12,***
Fuc(a1-6),Gal(b1-4),0.627358676142534,15.221889196204078,4.193505959273551e-51,reverse,1.147223416001264e-49,***
Fuc(a1-6),GalNAc(b1-4),1.212891224517028,6.615983652490306,1.539515638717322e-10,reverse,7.019458209865885e-10,***
Fuc(a1-6),GlcNAc(b1-2),0.17214375223310974,1.1608337875573362,0.24577429836238912,reverse,0.2960111832477831,n.s.
Fuc(a1-6),GlcNAc(b1-2/4),10.013921013042374,4.1252808282028886,5.4770328073020586e-05,reverse,0.00014772560318286536,***
Fuc(a1-6),GlcNAc(b1-2/6),44.638297872340424,9.569283512067837,1.6197442462352356e-12,reverse,8.862314947258503e-12,***
Fuc(a1-6),GlcNAc(b1-3),1.4724137931034484,2.26180021074317,0.03166487655949986,reverse,0.049500602948116104,*
Fuc(a1-6),GlcNAc(b1-4),1.2515169453109214,7.014656262270482,2.739908549786382e-12,reverse,1.4375136637920333e-11,***
Fuc(a1-6),GlcNAc(b1-4/6),0.6072920291920773,28.165954105458685,4.3494950622179275e-155,reverse,1.6658566088294663e-152,***
Fuc(a1-6),GlcNAc(b1-6),1.1537140901111111,2.2381204056632504,0.025812066971702713,reverse,0.04261216228518163,*
Fuc(a1-6),Man(a1-2/3/6),9.530376402624997,1.2024446044782677,0.23748695500935296,reverse,0.28693218854442326,n.s.
Fuc(a1-6),Man(a1-3),-0.03673613222647526,-0.4194400241775662,0.6750215274373643,forward,0.7006321002940664,n.s.
Fuc(a1-6),Man(a1-3/6),-0.10383797614880008,-0.4400617058061397,0.6599913352933919,forward,0.6868931560254595,n.s.
Fuc(a1-6),Man(a1-6),-0.6666160799470517,-4.117560280655476,4.200444928827971e-05,forward,0.0001140971920383768,***
Fuc(a1-6),Neu5Ac(a2-3),1.3985576575904175,4.938376467101615,8.862987058332323e-07,reverse,2.92631383046662e-06,***
Fuc(a1-6),Neu5Ac(a2-3/6),-0.5229155742594594,-15.50706168230738,4.670849227210761e-52,forward,1.3761040415551702e-50,***
Fuc(a1-6),Neu5Ac(a2-6),0.9158151346635892,3.6064870250962744,0.0003186793126278421,reverse,0.0007628386046028971,***
Fuc(a1-6),Neu5Ac(a2-8),1.1851822954152547,9.180158333181772,1.8542306035049887e-15,reverse,1.3657121560430973e-14,***
Fuc(a1-6),Neu5Gc(a2-3),0.239884808820027,9.284005795173176,1.7434953076636348e-19,reverse,1.517633415534482e-18,***
Fuc(a1-6),Neu5Gc(a2-3/6),-0.7029984623114753,-6.8763176803422335,5.132103062331347e-11,forward,2.526126949054621e-10,***
Fuc(a1-6),Neu5Gc(a2-6),0.029229995063778574,2.4358991482220573,0.01499321796429635,reverse,0.02658519666817362,*
Fuc(a1-6),OS,4.161312877554055,2.1671470904348977,0.033486637811126256,reverse,0.05213570033195673,n.s.
Fuc(a1-?),Gal(b1-3),-0.692490825,-0.9591738775110759,0.40685865798822834,forward,0.45831431179262194,n.s.
Fuc(a1-?),Gal(b1-4),-7.755966190666667,-2.275057776359455,0.05246390566913637,forward,0.07698726387463306,n.s.
Fuc(a1-?),Gal(b1-?),-0.86,-2.866666666666667,0.21367413750734754,forward,0.2622987008503657,n.s.
Fuc(a1-?),GlcNAc(b1-3),-2.2926360075,-1.4285527254103052,0.3888041401226118,forward,0.44056800493183523,n.s.
Fuc(a1-?),GlcNAc(b1-6),3.36,2.210526315789474,0.27045655485213893,reverse,0.321822377978803,n.s.
Gal(?1-3),Gal(b1-4),-0.6202001766249999,-5.306703266757635,2.186800789080541e-05,forward,6.025501454804657e-05,***
Gal(?1-3),GlcNAc(b1-6),-0.35916355183333337,-4.773971498006698,8.177944088789092e-05,forward,0.00021163193148690692,***
Gal(?1-?),Gal(b1-3),-3.7894900517083334,-2.616417406306556,0.014685145696367136,forward,0.026160050240505175,*
Gal(?1-?),Gal(b1-3/4),-2.3534697388750003,-8.402673048807651,6.426252106636537e-11,forward,3.115512097268093e-10,***
Gal(?1-?),Gal(b1-4),-4.388888888888889,-1.533746396504276,0.1636352748072345,forward,0.20821365531950436,n.s.
Gal(?1-?),GlcNAc(b1-6),1.009216549361905,3.843213380557775,0.00020922679027368999,reverse,0.0005203497446417095,***
Gal(?1-?),Neu5Ac(a2-3),1.129486414672414,2.450026766152379,0.01737436640283934,reverse,0.030247192419488488,*
Gal(a1-3),Gal(a1-3),-1.4171917551891893,-2.256758101248307,0.02819210668309477,forward,0.045367969998425614,*
Gal(a1-3),Gal(b1-3),-1.4145419762258067,-2.880457510466809,0.005315141244052857,forward,0.01060259946079294,*
Gal(a1-3),Gal(b1-3/4),-1.4533333333333334,-2.8492472288477675,0.012869019125760299,forward,0.023249218514934878,*
Gal(a1-3),Gal(b1-4),-2.5916189666875,-5.093421811249488,1.7777667843388525e-06,forward,5.627146102494054e-06,***
Gal(a1-3),Gal(b1-6),-17.618197069500003,-3.0372436604734108,0.028103440121001685,forward,0.045367969998425614,*
Gal(a1-3),GalNAc(a1-3),1.796426778888889,2.709637148216634,0.013814279235200164,reverse,0.024839760314937384,*
Gal(a1-3),GlcNAc(b1-2),0.11793485560000005,0.26135807220538715,0.7957555997263218,reverse,0.81273171918715,n.s.
Gal(a1-3),GlcNAc(b1-3),2.6166666666666663,1.7384240401159277,0.14037635883696606,reverse,0.18349537690975426,n.s.
Gal(a1-3),GlcNAc(b1-4),0.5353154516666666,3.526323945654582,0.07185804356539509,reverse,0.10231089474180788,n.s.
Gal(a1-3),GlcNAc(b1-6),-0.6924480140227274,-3.1380601163546644,0.0028199536369463147,forward,0.005901870180057041,**
Gal(a1-3),HexNAc(?1-?),-0.9442305959999999,-0.35967771359521356,0.7429860898173308,forward,0.7649561086022519,n.s.
Gal(a1-3),Neu5Ac(a2-3),0.8052621812678571,1.8520301423366963,0.0677447352132448,reverse,0.09717690481899909,n.s.
Gal(a1-3),Neu5Gc(a2-3),2.551409892235294,2.9310967597960644,0.008577401453563343,reverse,0.01626309285502357,*
Gal(b1-3),Gal(b1-3),-0.014094585269230686,-0.02102037100081632,0.9833044662526564,forward,0.9858785617140509,n.s.
Gal(b1-3),Gal(b1-3/4),2.420000000000001,3.689357898379742,0.0010006091020809285,reverse,0.0022603287135663625,**
Gal(b1-3),Gal(b1-4),1.0566760603627607,6.167048745923098,1.0152732091648964e-09,reverse,4.418745898979038e-09,***
Gal(b1-3),Gal(b1-6),-14.786341439428572,-2.6244446463961464,0.03841776522970473,forward,0.05862153021106338,n.s.
Gal(b1-3),GalNAc(a1-3),1.4189018515121952,3.699100101050041,0.00039121193413392335,reverse,0.0009249022887240286,***
Gal(b1-3),GalNAc(b1-4),0.63534163132,5.796317619670397,4.813184998684236e-07,reverse,1.6313715526513828e-06,***
Gal(b1-3),GlcNAc(a1-4),0.5201544249354838,7.848939157775601,8.004321202778056e-11,reverse,3.8320687758299947e-10,***
Gal(b1-3),GlcNAc(b1-3),2.0370861287999995,5.857643927087939,2.2050846875356836e-08,reverse,8.984547184320924e-08,***
Gal(b1-3),GlcNAc(b1-3/6),4.4,1.2383153314361013,0.27056607234771424,reverse,0.321822377978803,n.s.
Gal(b1-3),GlcNAc(b1-6),5.739823917153392,11.006791101232743,2.750018528893473e-24,reverse,3.5108569885540004e-23,***
Gal(b1-3),HexNAc(?1-4),3.9545454545454546,1.6926044412433798,0.12140156848978208,reverse,0.162009758646643,n.s.
Gal(b1-3),HexNAc(?1-?),0.708635793949495,5.923979049825096,2.880424281910479e-08,reverse,1.1491692708038684e-07,***
Gal(b1-3),Neu5Ac(a2-3),3.1084644893839837,10.832059601265406,1.2130572936878918e-24,reverse,1.6020722189050433e-23,***
Gal(b1-3),Neu5Ac(a2-3/6),0.8582968196081081,7.371193270061321,2.1233054867029442e-10,reverse,9.567364722437972e-10,***
Gal(b1-3),Neu5Ac(a2-6),1.8515157770826445,2.127022174523055,0.03396365890719309,reverse,0.05266429700993908,n.s.
Gal(b1-3),Neu5Ac(a2-8),6.751167315911391,8.727724111240702,3.643803111311927e-13,reverse,2.23765475556499e-12,***
Gal(b1-3),Neu5Ac(a2-?),-46.0869565222,-2.0844505898568157,0.10549049336774141,forward,0.14276628607719066,n.s.
Gal(b1-3),Neu5Gc(a2-3),4.0,2.7174648819470297,0.07270471310932962,reverse,0.10274460388482144,n.s.
Gal(b1-3),Neu5Gc(a2-6),12.118416664046512,5.052557137156992,8.955821249408454e-06,reverse,2.5790071718221336e-05,***
Gal(b1-3),OS,2.2016666666666667,3.099148059658061,0.02687912406924303,reverse,0.04380725327029822,*
Gal(b1-3/4),Gal(b1-3/4),14.80167027034969,5.5477683865099845,7.503732199378011e-08,reverse,2.845474685506711e-07,***
Gal(b1-3/4),Gal(b1-4),0.9444843531538456,1.273031805412259,0.20734192757394238,reverse,0.2561676072929675,n.s.
Gal(b1-3/4),GalNAc(a1-3),0.9406430281999999,3.0479567292379515,0.0034203243282058646,reverse,0.007005263196271904,**
Gal(b1-3/4),GlcNAc(?1-?),0.5635239799999998,3.1318617931561943,0.004181617018571606,reverse,0.008473858825994314,**
Gal(b1-3/4),GlcNAc(a1-4),1.7477848889104477,9.468086328965125,1.4190868416227388e-16,reverse,1.1092046129418551e-15,***
Gal(b1-3/4),GlcNAc(b1-2),-30.957446808510642,-7.477548229878612,1.203505757678269e-09,forward,5.179131518997495e-09,***
Gal(b1-3/4),GlcNAc(b1-2/4),18.311475409836063,3.3650470958761365,0.0010362933655289315,reverse,0.0023210547309800043,**
Gal(b1-3/4),GlcNAc(b1-2/6),37.70886075949367,9.030694624823902,9.88315126947278e-15,reverse,6.882267156741954e-14,***
Gal(b1-3/4),GlcNAc(b1-3),0.9247575415373134,4.676829789467361,1.4884066434239703e-05,reverse,4.191615767877799e-05,***
Gal(b1-3/4),GlcNAc(b1-3/6),0.9710611895333332,6.5934616458627175,4.519828536710605e-08,reverse,1.7485801308688502e-07,***
Gal(b1-3/4),GlcNAc(b1-4),20.01801801801802,5.292318895019282,3.534783999357775e-07,reverse,1.219659704282908e-06,***
Gal(b1-3/4),GlcNAc(b1-6),0.48217261071065987,0.6928055908438026,0.488867770094356,reverse,0.5274263547778545,n.s.
Gal(b1-3/4),HexNAc(?1-4),1.0166666666666666,1.7998592918665617,0.09933921401800679,reverse,0.1353982881455395,n.s.
Gal(b1-3/4),HexNAc(?1-?),0.8954295209318179,5.287779509923486,2.207987413309533e-07,reverse,7.882480919507674e-07,***
Gal(b1-3/4),Man(a1-3/6),-12.000000000000002,-0.8086927433651916,0.4491531455629364,forward,0.4943265941109329,n.s.
Gal(b1-3/4),Man(a1-6),-37.625,-3.8472933855348233,0.006314548867046118,forward,0.012339143959585016,*
Gal(b1-3/4),Neu5Ac(a2-3),15.644785063969389,4.7545161281872454,5.593467005924204e-06,reverse,1.632770791811731e-05,***
Gal(b1-3/4),Neu5Ac(a2-3/6),1.582314310755365,12.691123859667005,1.9482447660392197e-28,reverse,2.7636212792334115e-27,***
Gal(b1-3/4),Neu5Ac(a2-6),23.679390243902443,5.346211054234224,3.8429223173581006e-07,reverse,1.3141421853108504e-06,***
Gal(b1-3/4),OS,0.8174113557499999,3.875856608110481,0.0025817343515784656,reverse,0.005432990421178859,**
Gal(b1-4),Gal(b1-4),0.032666374982969926,1.4708815798336385,0.14139552246504675,reverse,0.18419892892555412,n.s.
Gal(b1-4),Gal(b1-6),51.62888393933334,3.5141550636953593,0.017022799410027732,reverse,0.029907028321287256,*
Gal(b1-4),GalNAc(a1-3),0.4615206358333334,1.4216672889605597,0.15946725765829523,reverse,0.20358653227709023,n.s.
Gal(b1-4),GalNAc(b1-4),0.09429238226666667,5.167019986528913,2.9570233365090284e-06,reverse,8.917637306165023e-06,***
Gal(b1-4),GlcNAc(a1-4),0.7158205068558559,2.7912395617978234,0.006097149639629448,reverse,0.012099524932528905,*
Gal(b1-4),GlcNAc(b1-2),-0.5536088642961672,-18.85599653924057,2.7685251738244313e-73,forward,1.1781612684163968e-71,***
Gal(b1-4),GlcNAc(b1-2/4),1.144377018976,13.44902577786399,6.585220547454081e-34,reverse,1.1464270316704149e-32,***
Gal(b1-4),GlcNAc(b1-2/4/6),1.063402943,4.024783394961894,0.00031358198361751036,reverse,0.0007553578599088456,***
Gal(b1-4),GlcNAc(b1-2/6),0.5960882194741786,25.38548916209023,3.3572942661805347e-66,reverse,1.2858437039471449e-64,***
Gal(b1-4),GlcNAc(b1-3),0.9322386674133858,5.4631889084703165,1.117990223507806e-07,reverse,4.117213996187401e-07,***
Gal(b1-4),GlcNAc(b1-3/6),2.7800000000000002,1.3027815384236594,0.22499483377661164,reverse,0.2735651470998167,n.s.
Gal(b1-4),GlcNAc(b1-4),0.15143680316390928,2.871620248863887,0.00410050840820043,reverse,0.008353695320961514,**
Gal(b1-4),GlcNAc(b1-4/6),0.2578011785797102,25.157162007059913,7.22212149003173e-119,reverse,5.5321450613643054e-117,***
Gal(b1-4),GlcNAc(b1-6),2.1241432783905476,7.383307449976242,3.805834310503958e-13,reverse,2.2775539701922126e-12,***
Gal(b1-4),GlcNAc(b1-?),6.577574522363636,2.598992578541216,0.026537330488951107,reverse,0.043435032381488346,*
Gal(b1-4),HexNAc(?1-3),7.099999999999999,1.7941271810403807,0.13275760857962213,reverse,0.17533160029653544,n.s.
Gal(b1-4),HexNAc(?1-4),0.5,2.8867513459481287,0.10197348986612552,reverse,0.13849590999548253,n.s.
Gal(b1-4),HexNAc(?1-?),0.36010474413223154,1.764689464035782,0.0789343492899795,reverse,0.10953570934080488,n.s.
Gal(b1-4),Man(a1-3),-0.26888788460307694,-4.612578821791759,5.627304034442519e-06,forward,1.632770791811731e-05,***
Gal(b1-4),Man(a1-3/6),-0.03103450065294118,-2.106288599301517,0.035550990330661524,forward,0.05468284858089704,n.s.
Gal(b1-4),Man(a1-6),0.0066048903609958465,0.1313767392444215,0.8955751577086448,reverse,0.9026454879010816,n.s.
Gal(b1-4),Neu5Ac(a2-3),0.9417426484776119,4.727050203903428,2.550803909582149e-06,reverse,7.87869272072551e-06,***
Gal(b1-4),Neu5Ac(a2-3/6),-0.34444149865053775,-2.643301874108632,0.008316857585223943,forward,0.01592678227570385,*
Gal(b1-4),Neu5Ac(a2-6),0.1949864659696976,0.6268902017626208,0.5308565548056838,reverse,0.5679275432697679,n.s.
Gal(b1-4),Neu5Ac(a2-8),1.04636836190625,1.9802791382953158,0.056607014481514055,reverse,0.08243531006243301,n.s.
Gal(b1-4),Neu5Gc(a2-3),0.5446293941591835,3.058213006554689,0.0024747831689659536,reverse,0.005265788631744223,**
Gal(b1-4),Neu5Gc(a2-3/6),-0.16559841730000002,-5.053748425793053,7.051801351886428e-05,forward,0.00018626482191534498,***
Gal(b1-4),Neu5Gc(a2-6),0.41358844972807013,2.3285538949799327,0.02076209506908624,reverse,0.035405205880044116,*
Gal(b1-4),OS,0.40562175631249997,5.856525374976215,1.846812386946057e-06,reverse,5.797779870494589e-06,***
Gal(b1-6),Neu5Ac(a2-3),40.9375,1.9894208209808275,0.11752845280676859,reverse,0.15849787825701536,n.s.
Gal(b1-?),GlcNAc(b1-6),10.965281023330276,8.852754382643402,1.868403794342986e-14,reverse,1.2778547379167208e-13,***
Gal(b1-?),Neu5Ac(a2-6),0.12148298979999998,12.835785548390017,1.734987337918049e-13,reverse,1.1075002507043546e-12,***
GalNAc(a1-3),GalNAc(a1-3),1.752235649076923,1.4655877990494195,0.15057573365527763,reverse,0.1947022289634202,n.s.
GalNAc(a1-3),GalNAc(b1-4),0.16225759814285706,0.8196616285314289,0.41831687188102706,reverse,0.4684659705568227,n.s.
GalNAc(a1-3),GlcNAc(a1-4),-1.455083197384615,-3.0832656227845567,0.003401212658555796,forward,0.007003572302294999,**
GalNAc(a1-3),GlcNAc(b1-3),-0.3104347826086954,-0.6391605774329657,0.5263217769480442,forward,0.5646533349330558,n.s.
GalNAc(a1-3),GlcNAc(b1-6),-1.4472655667674423,-2.0502665881685807,0.042879182631557836,forward,0.06491196422089586,n.s.
GalNAc(a1-3),HexNAc(?1-3),-2.883333333333333,-1.6104210378991444,0.16822145882702375,forward,0.21334045937334467,n.s.
GalNAc(a1-3),HexNAc(?1-4),-1.546666666666667,-1.9386971737335867,0.07296744714535622,forward,0.10274460388482144,n.s.
GalNAc(a1-3),HexNAc(?1-?),-0.6593376059032259,-2.2971750090223004,0.026246914325225988,forward,0.04314406947022126,*
GalNAc(a1-3),Neu5Ac(a2-3),0.5278947368421054,0.9376512956698287,0.3576832674928817,reverse,0.4077163436005169,n.s.
GalNAc(a1-3),Neu5Ac(a2-6),-3.2048695434313723,-2.6805381755555557,0.009709092397572401,forward,0.01796416612690932,*
GalNAc(b1-4),GlcNAc(a1-4),-0.2666666666666666,-0.7427813527082072,0.511133232726713,forward,0.5498989554335142,n.s.
GalNAc(b1-4),GlcNAc(b1-2),-0.1551980596836158,-5.516470899082059,1.219007394627106e-07,forward,4.4045267183224683e-07,***
GalNAc(b1-4),GlcNAc(b1-3),0.7458935459999999,4.808046537602281,7.513177137104107e-05,reverse,0.00019709224955553924,***
GalNAc(b1-4),GlcNAc(b1-6),-2.3594888888922583e-05,-0.0001375633690532706,0.9998906323232379,forward,0.9998906323232379,n.s.
GalNAc(b1-4),Man(a1-3),-0.42218988256140355,-28.5866177758765,4.3445262428000855e-35,forward,8.319767754962164e-34,***
GalNAc(b1-4),Man(a1-3/6),-2.4698819212586205,-1.5358841273176618,0.13009952863038796,forward,0.17241563828871484,n.s.
GalNAc(b1-4),Man(a1-6),-1.7852527822881354,-1.9881910964212903,0.051517037061032125,forward,0.07588855843990502,n.s.
GalNAc(b1-4),Neu5Ac(a2-3),-3.6875651208000004,-6.074363382264341,9.72980095307766e-08,forward,3.61797452915412e-07,***
GalNAc(b1-4),Neu5Ac(a2-3/6),-2.031655606696721,-11.779055520859425,8.338348547301189e-22,forward,9.39290439298928e-21,***
GalNAc(b1-4),Neu5Ac(a2-6),-4.5722,-4.402713404297362,3.5841007670102303e-05,forward,9.805075669749416e-05,***
GalNAc(b1-4),Neu5Ac(a2-8),0.09363636363636368,0.5948374495204384,0.5557627900316245,reverse,0.5896319905321667,n.s.
GlcNAc(?1-?),GlcNAc(a1-4),1.4289929878333332,3.097583507291188,0.010147800979537193,reverse,0.018596209450539452,*
GlcNAc(?1-?),GlcNAc(b1-6),1.3421473733846152,3.0985542136992215,0.009214714443004061,reverse,0.017132211804225996,*
GlcNAc(a1-4),GlcNAc(a1-4),0.40215214468333327,1.0822291094453624,0.2817622978581673,reverse,0.33307086444345085,n.s.
GlcNAc(a1-4),GlcNAc(b1-3),2.009078571736842,7.12770328473506,3.890240621494772e-11,reverse,1.9866162107099967e-10,***
GlcNAc(a1-4),GlcNAc(b1-3/6),1.3979150730833334,4.646608443928678,0.00011230674909437832,reverse,0.0002886811067325295,***
GlcNAc(a1-4),GlcNAc(b1-6),0.8075128879669423,4.119150682082708,6.504283181371986e-05,reverse,0.00017420562646611686,***
GlcNAc(a1-4),HexNAc(?1-3),-3.1399999999999997,-1.4468970682845046,0.22147387265694352,forward,0.2710047706952376,n.s.
GlcNAc(a1-4),HexNAc(?1-4),-2.0125,-1.3388603916672455,0.22246000810199415,forward,0.2713445321753623,n.s.
GlcNAc(a1-4),Neu5Ac(a2-3),-0.96,-1.7657085426665033,0.15219957920254157,forward,0.19495798941328904,n.s.
GlcNAc(a1-4),Neu5Ac(a2-6),-0.33647315781818193,-1.0887274558722413,0.28081931698876317,forward,0.3329838959959638,n.s.
GlcNAc(b1-2),GlcNAc(b1-2),-0.40058512069432317,-8.798512904546254,6.3707093937627825e-18,forward,5.191450420874778e-17,***
GlcNAc(b1-2),GlcNAc(b1-2/4),2.3785427982037914,2.3360260721102106,0.019986221454939095,reverse,0.034480733410998526,*
GlcNAc(b1-2),GlcNAc(b1-2/4/6),2.2718188562,2.748132416582208,0.015702456597958343,reverse,0.02771447408764076,*
GlcNAc(b1-2),GlcNAc(b1-2/6),1.9809767179194633,3.1057128952773834,0.002275561006024522,reverse,0.004896291378131416,**
GlcNAc(b1-2),GlcNAc(b1-3),1.3857142857142857,1.7794920280644149,0.12546483451283297,reverse,0.16685080423060775,n.s.
GlcNAc(b1-2),GlcNAc(b1-4),0.8538000777382365,7.244163101325745,5.241600885932328e-13,reverse,2.996318118376241e-12,***
GlcNAc(b1-2),GlcNAc(b1-4/6),0.2673983982412965,10.059247435587793,1.5276936022721973e-22,reverse,1.887440805387908e-21,***
GlcNAc(b1-2),GlcNAc(b1-6),0.9690486057166667,13.503641963306336,3.3744194160035097e-37,reverse,6.802119138575496e-36,***
GlcNAc(b1-2),Man(a1-2/3/6),-5.6216496133913045,-1.5519888991016313,0.13493278414130905,forward,0.17698375454151152,n.s.
GlcNAc(b1-2),Man(a1-3),-5.486057120087912,-2.695349024469191,0.0083907447149385,forward,0.01598833445682311,*
GlcNAc(b1-2),Man(a1-3/6),-0.2595891091052631,-1.3761206340908714,0.1704173042985326,forward,0.2154119721001254,n.s.
GlcNAc(b1-2),Man(a1-6),-0.8147384849446153,-8.190705344047048,6.0617402684569515e-15,forward,4.2993454126278006e-14,***
GlcNAc(b1-2),Neu5Ac(a2-3),2.3429447014005107,3.759586888210451,0.00019512997547410042,reverse,0.0004884626183436631,***
GlcNAc(b1-2),Neu5Ac(a2-3/6),-0.4577132537092819,-17.509734103197978,3.338833865305103e-59,forward,1.1625212458289584e-57,***
GlcNAc(b1-2),Neu5Ac(a2-6),1.915249502575439,4.611432161575844,4.912365327756871e-06,reverse,1.4472584004083706e-05,***
GlcNAc(b1-2),Neu5Ac(a2-8),0.49710786225000003,5.76336032143898,1.1039476941271546e-06,reverse,3.6137774944504287e-06,***
