glycan,concentration,unit,ID,species,day,ref
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,84.47058824,relative_arbitrary,panda2_d20_griffiths2015,Ailuropoda_melanoleuca,20,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,73.88235294,relative_arbitrary,panda2_d30_griffiths2015,Ailuropoda_melanoleuca,30,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,66.58823529,relative_arbitrary,panda2_d31_griffiths2015,Ailuropoda_melanoleuca,31,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,57.41176471,relative_arbitrary,panda2_d34_griffiths2015,Ailuropoda_melanoleuca,34,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,56.23529412,relative_arbitrary,panda2_d35_griffiths2015,Ailuropoda_melanoleuca,35,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,62.11764706,relative_arbitrary,panda2_d36_griffiths2015,Ailuropoda_melanoleuca,36,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,62.82352941,relative_arbitrary,panda2_d37_griffiths2015,Ailuropoda_melanoleuca,37,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,63.76470588,relative_arbitrary,panda2_d38_griffiths2015,Ailuropoda_melanoleuca,38,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,57.17647059,relative_arbitrary,panda2_d47_griffiths2015,Ailuropoda_melanoleuca,47,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,56.47058824,relative_arbitrary,panda2_d48_griffiths2015,Ailuropoda_melanoleuca,48,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,9.411764706,relative_arbitrary,panda3_d1_griffiths2015,Ailuropoda_melanoleuca,1,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,13.88235294,relative_arbitrary,panda3_d2_griffiths2015,Ailuropoda_melanoleuca,2,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,16.70588235,relative_arbitrary,panda3_d3_griffiths2015,Ailuropoda_melanoleuca,3,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,23.29411765,relative_arbitrary,panda3_d4_griffiths2015,Ailuropoda_melanoleuca,4,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,37.64705882,relative_arbitrary,panda3_d7_griffiths2015,Ailuropoda_melanoleuca,7,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,68.47058824,relative_arbitrary,panda3_d10_griffiths2015,Ailuropoda_melanoleuca,10,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,75.05882353,relative_arbitrary,panda3_d11_griffiths2015,Ailuropoda_melanoleuca,11,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,79.76470588,relative_arbitrary,panda3_d14_griffiths2015,Ailuropoda_melanoleuca,14,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,81.64705882,relative_arbitrary,panda3_d16_griffiths2015,Ailuropoda_melanoleuca,16,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,89.64705882,relative_arbitrary,panda3_d15_griffiths2015,Ailuropoda_melanoleuca,15,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,78.35294118,relative_arbitrary,panda3_d19_griffiths2015,Ailuropoda_melanoleuca,19,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,86.11764706,relative_arbitrary,panda3_d22_griffiths2015,Ailuropoda_melanoleuca,22,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,80.47058824,relative_arbitrary,panda3_d23_griffiths2015,Ailuropoda_melanoleuca,23,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,72.23529412,relative_arbitrary,panda3_d25_griffiths2015,Ailuropoda_melanoleuca,25,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,75.29411765,relative_arbitrary,panda3_d26_griffiths2015,Ailuropoda_melanoleuca,26,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,73.17647059,relative_arbitrary,panda3_d27_griffiths2015,Ailuropoda_melanoleuca,27,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,70.82352941,relative_arbitrary,panda3_d29_griffiths2015,Ailuropoda_melanoleuca,29,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,69.41176471,relative_arbitrary,panda3_d31_griffiths2015,Ailuropoda_melanoleuca,31,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,60,relative_arbitrary,panda3_d30_griffiths2015,Ailuropoda_melanoleuca,30,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,68.70588235,relative_arbitrary,panda3_d37_griffiths2015,Ailuropoda_melanoleuca,37,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,69.17647059,relative_arbitrary,panda3_d46_griffiths2015,Ailuropoda_melanoleuca,46,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,59.76470588,relative_arbitrary,panda3_d56_griffiths2015,Ailuropoda_melanoleuca,56,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,1.428571429,relative_arbitrary,panda1_d1_griffiths2015,Ailuropoda_melanoleuca,1,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,4.693877551,relative_arbitrary,panda1_d2_griffiths2015,Ailuropoda_melanoleuca,2,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,10,relative_arbitrary,panda1_d3_griffiths2015,Ailuropoda_melanoleuca,3,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,10.81632653,relative_arbitrary,panda1_d4_griffiths2015,Ailuropoda_melanoleuca,4,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,15.71428571,relative_arbitrary,panda1_d5_griffiths2015,Ailuropoda_melanoleuca,5,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,10.6122449,relative_arbitrary,panda1_d6_griffiths2015,Ailuropoda_melanoleuca,6,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,11.63265306,relative_arbitrary,panda1_d7_griffiths2015,Ailuropoda_melanoleuca,7,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,15.71428571,relative_arbitrary,panda1_d8_griffiths2015,Ailuropoda_melanoleuca,8,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,17.55102041,relative_arbitrary,panda1_d9_griffiths2015,Ailuropoda_melanoleuca,9,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,10.20408163,relative_arbitrary,panda1_d11_griffiths2015,Ailuropoda_melanoleuca,11,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,14.08163265,relative_arbitrary,panda1_d12_griffiths2015,Ailuropoda_melanoleuca,12,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,17.34693878,relative_arbitrary,panda1_d13_griffiths2015,Ailuropoda_melanoleuca,13,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,8.775510204,relative_arbitrary,panda1_d14_griffiths2015,Ailuropoda_melanoleuca,14,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,16.73469388,relative_arbitrary,panda1_d16_griffiths2015,Ailuropoda_melanoleuca,16,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,21.02040816,relative_arbitrary,panda1_d15_griffiths2015,Ailuropoda_melanoleuca,15,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,10.6122449,relative_arbitrary,panda1_d18_griffiths2015,Ailuropoda_melanoleuca,18,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,16.53061224,relative_arbitrary,panda1_d19_griffiths2015,Ailuropoda_melanoleuca,19,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,1.428571429,relative_arbitrary,panda2_d2_griffiths2015,Ailuropoda_melanoleuca,2,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,2.448979592,relative_arbitrary,panda2_d10_griffiths2015,Ailuropoda_melanoleuca,10,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,3.06122449,relative_arbitrary,panda2_d11_griffiths2015,Ailuropoda_melanoleuca,11,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,3.673469388,relative_arbitrary,panda2_d12_griffiths2015,Ailuropoda_melanoleuca,12,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,4.693877551,relative_arbitrary,panda2_d13_griffiths2015,Ailuropoda_melanoleuca,13,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,3.265306122,relative_arbitrary,panda2_d16_griffiths2015,Ailuropoda_melanoleuca,16,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,5.102040816,relative_arbitrary,panda2_d20_griffiths2015,Ailuropoda_melanoleuca,20,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,16.53061224,relative_arbitrary,panda2_d31_griffiths2015,Ailuropoda_melanoleuca,31,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,26.32653061,relative_arbitrary,panda2_d30_griffiths2015,Ailuropoda_melanoleuca,30,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,40,relative_arbitrary,panda2_d36_griffiths2015,Ailuropoda_melanoleuca,36,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,50,relative_arbitrary,panda2_d34_griffiths2015,Ailuropoda_melanoleuca,34,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,54.69387755,relative_arbitrary,panda2_d35_griffiths2015,Ailuropoda_melanoleuca,35,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,56.12244898,relative_arbitrary,panda2_d37_griffiths2015,Ailuropoda_melanoleuca,37,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,56.12244898,relative_arbitrary,panda2_d38_griffiths2015,Ailuropoda_melanoleuca,38,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,64.48979592,relative_arbitrary,panda2_d48_griffiths2015,Ailuropoda_melanoleuca,48,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,86.73469388,relative_arbitrary,panda2_d47_griffiths2015,Ailuropoda_melanoleuca,47,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,89.79591837,relative_arbitrary,panda2_d56_griffiths2015,Ailuropoda_melanoleuca,56,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,4.693877551,relative_arbitrary,panda3_d1_griffiths2015,Ailuropoda_melanoleuca,1,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,8.367346939,relative_arbitrary,panda3_d2_griffiths2015,Ailuropoda_melanoleuca,2,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,6.734693878,relative_arbitrary,panda3_d3_griffiths2015,Ailuropoda_melanoleuca,3,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,9.183673469,relative_arbitrary,panda3_d4_griffiths2015,Ailuropoda_melanoleuca,4,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,5.714285714,relative_arbitrary,panda3_d7_griffiths2015,Ailuropoda_melanoleuca,7,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,10.81632653,relative_arbitrary,panda3_d10_griffiths2015,Ailuropoda_melanoleuca,10,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,11.42857143,relative_arbitrary,panda3_d11_griffiths2015,Ailuropoda_melanoleuca,11,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,18.36734694,relative_arbitrary,panda3_d14_griffiths2015,Ailuropoda_melanoleuca,14,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,10.20408163,relative_arbitrary,panda3_d15_griffiths2015,Ailuropoda_melanoleuca,15,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,12.24489796,relative_arbitrary,panda3_d16_griffiths2015,Ailuropoda_melanoleuca,16,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,17.34693878,relative_arbitrary,panda3_d19_griffiths2015,Ailuropoda_melanoleuca,19,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,13.87755102,relative_arbitrary,panda3_d22_griffiths2015,Ailuropoda_melanoleuca,22,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,10,relative_arbitrary,panda3_d24_griffiths2015,Ailuropoda_melanoleuca,24,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,23.67346939,relative_arbitrary,panda3_d25_griffiths2015,Ailuropoda_melanoleuca,25,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,19.59183673,relative_arbitrary,panda3_d26_griffiths2015,Ailuropoda_melanoleuca,26,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,23.87755102,relative_arbitrary,panda3_d29_griffiths2015,Ailuropoda_melanoleuca,29,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,25.71428571,relative_arbitrary,panda3_d31_griffiths2015,Ailuropoda_melanoleuca,31,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,37.34693878,relative_arbitrary,panda3_d27_griffiths2015,Ailuropoda_melanoleuca,27,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,55.71428571,relative_arbitrary,panda3_d30_griffiths2015,Ailuropoda_melanoleuca,30,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,48.36734694,relative_arbitrary,panda3_d37_griffiths2015,Ailuropoda_melanoleuca,37,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Fuc(a1-2)Gal(b1-4)Glc-ol,71.63265306,relative_arbitrary,panda3_d46_griffiths2015,Ailuropoda_melanoleuca,46,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,78.68421053,relative_arbitrary,panda1_d1_griffiths2015,Ailuropoda_melanoleuca,1,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,95.57894737,relative_arbitrary,panda1_d3_griffiths2015,Ailuropoda_melanoleuca,3,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,87.05263158,relative_arbitrary,panda1_d2_griffiths2015,Ailuropoda_melanoleuca,2,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,85,relative_arbitrary,panda1_d4_griffiths2015,Ailuropoda_melanoleuca,4,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,83.89473684,relative_arbitrary,panda1_d5_griffiths2015,Ailuropoda_melanoleuca,5,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,81.84210526,relative_arbitrary,panda1_d6_griffiths2015,Ailuropoda_melanoleuca,6,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,78.05263158,relative_arbitrary,panda1_d7_griffiths2015,Ailuropoda_melanoleuca,7,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,80.89473684,relative_arbitrary,panda1_d8_griffiths2015,Ailuropoda_melanoleuca,8,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,71.73684211,relative_arbitrary,panda1_d9_griffiths2015,Ailuropoda_melanoleuca,9,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,74.89473684,relative_arbitrary,panda1_d11_griffiths2015,Ailuropoda_melanoleuca,11,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,70.94736842,relative_arbitrary,panda1_d12_griffiths2015,Ailuropoda_melanoleuca,12,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,61.94736842,relative_arbitrary,panda1_d13_griffiths2015,Ailuropoda_melanoleuca,13,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,64.15789474,relative_arbitrary,panda1_d14_griffiths2015,Ailuropoda_melanoleuca,14,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,59.73684211,relative_arbitrary,panda1_d15_griffiths2015,Ailuropoda_melanoleuca,15,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,60.84210526,relative_arbitrary,panda1_d16_griffiths2015,Ailuropoda_melanoleuca,16,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,55.63157895,relative_arbitrary,panda1_d18_griffiths2015,Ailuropoda_melanoleuca,18,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,50.89473684,relative_arbitrary,panda1_d19_griffiths2015,Ailuropoda_melanoleuca,19,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,89.42105263,relative_arbitrary,panda2_d2_griffiths2015,Ailuropoda_melanoleuca,2,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,61.94736842,relative_arbitrary,panda2_d10_griffiths2015,Ailuropoda_melanoleuca,10,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,64.31578947,relative_arbitrary,panda2_d11_griffiths2015,Ailuropoda_melanoleuca,11,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,62.89473684,relative_arbitrary,panda2_d12_griffiths2015,Ailuropoda_melanoleuca,12,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,65.10526316,relative_arbitrary,panda2_d13_griffiths2015,Ailuropoda_melanoleuca,13,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,45.21052632,relative_arbitrary,panda2_d16_griffiths2015,Ailuropoda_melanoleuca,16,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,49.63157895,relative_arbitrary,panda2_d20_griffiths2015,Ailuropoda_melanoleuca,20,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,45.52631579,relative_arbitrary,panda2_d30_griffiths2015,Ailuropoda_melanoleuca,30,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,49.78947368,relative_arbitrary,panda2_d31_griffiths2015,Ailuropoda_melanoleuca,31,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,43.94736842,relative_arbitrary,panda2_d34_griffiths2015,Ailuropoda_melanoleuca,34,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,40.63157895,relative_arbitrary,panda2_d35_griffiths2015,Ailuropoda_melanoleuca,35,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,52.47368421,relative_arbitrary,panda2_d36_griffiths2015,Ailuropoda_melanoleuca,36,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,46.31578947,relative_arbitrary,panda2_d37_griffiths2015,Ailuropoda_melanoleuca,37,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,47.57894737,relative_arbitrary,panda2_d38_griffiths2015,Ailuropoda_melanoleuca,38,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,46.94736842,relative_arbitrary,panda2_d47_griffiths2015,Ailuropoda_melanoleuca,47,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,44.73684211,relative_arbitrary,panda2_d48_griffiths2015,Ailuropoda_melanoleuca,48,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,44.10526316,relative_arbitrary,panda2_d56_griffiths2015,Ailuropoda_melanoleuca,56,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,96.36842105,relative_arbitrary,panda3_d1_griffiths2015,Ailuropoda_melanoleuca,1,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,91.94736842,relative_arbitrary,panda3_d2_griffiths2015,Ailuropoda_melanoleuca,2,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,85,relative_arbitrary,panda3_d4_griffiths2015,Ailuropoda_melanoleuca,4,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,80.10526316,relative_arbitrary,panda3_d3_griffiths2015,Ailuropoda_melanoleuca,3,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,65.57894737,relative_arbitrary,panda3_d7_griffiths2015,Ailuropoda_melanoleuca,7,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,58.15789474,relative_arbitrary,panda3_d10_griffiths2015,Ailuropoda_melanoleuca,10,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,55.47368421,relative_arbitrary,panda3_d11_griffiths2015,Ailuropoda_melanoleuca,11,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,50.42105263,relative_arbitrary,panda3_d14_griffiths2015,Ailuropoda_melanoleuca,14,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,48.68421053,relative_arbitrary,panda3_d15_griffiths2015,Ailuropoda_melanoleuca,15,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,45.68421053,relative_arbitrary,panda3_d16_griffiths2015,Ailuropoda_melanoleuca,16,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,40.94736842,relative_arbitrary,panda3_d19_griffiths2015,Ailuropoda_melanoleuca,19,https://royalsocietypublishing.org/doi/10.1098/rsos.150395
